1539104384.407,   0.886,  -0.016,   0.115, -0.688123, -0.768003, -1.975428
1539104384.516,   0.914,  -0.012,   0.155, -0.668157, -0.774646, -1.929370
1539104384.616,   0.943,  -0.007,   0.156, -0.645641, -0.781104, -1.892738
1539104384.716,   0.963,  -0.004,   0.106, -0.627259, -0.787352, -1.906703
1539104384.816,   0.967,  -0.004,   0.078, -0.613711, -0.792522, -1.957613
1539104384.916,   0.971,  -0.004,   0.049, -0.603422, -0.796764, -1.969887
1539104385.015,   0.981,  -0.003,   0.019, -0.598383, -0.799129, -1.995666
1539104385.115,   0.995,  -0.003,   0.002, -0.588821, -0.803625, -2.030479
1539104385.215,   0.998,  -0.003,  -0.004, -0.582630, -0.806787, -2.043714
1539104385.315,   0.998,  -0.003,  -0.003, -0.580445, -0.807848, -2.047245
1539104385.415,   0.998,  -0.003,  -0.002, -0.581229, -0.807540, -2.045171
1539104385.525,   0.989,  -0.004,   0.080, -0.584970, -0.805563, -2.032567
